ball_x,ball_y,ball_dx,ball_dy,paddle_y,action
-151.43,128.89,2,2,-0.22,0
-150.7,129.61,2,2,-0.22,0
-150.1,130.22,2,2,-0.22,0
-149.37,130.95,2,2,-0.22,0
-148.77,131.55,2,2,-0.22,0
-147.92,132.4,2,2,-0.22,0
-147.42,132.9,2,2,-0.22,0
-146.62,133.7,2,2,-0.22,0
-145.98,134.34,2,2,-0.22,0
-145.4,134.92,2,2,-0.22,0
-144.67,135.65,2,2,-0.22,0
-143.76,136.55,2,2,-0.22,0
-143.18,137.14,2,2,-0.22,0
-142.4,137.92,2,2,-0.22,0
-141.57,138.75,2,2,-0.22,0
-140.66,139.66,2,2,-0.22,0
-140.16,140.15,2,2,-0.22,0
-139.68,140.64,2,2,-0.22,0
-138.95,141.36,2,2,-0.22,0
-138.23,142.09,2,2,-0.22,0
-137.68,142.64,2,2,-0.22,0
-137.19,143.13,2,2,-0.22,0
-136.45,143.87,2,2,-0.22,0
-135.96,144.35,2,2,-0.22,0
-135.24,145.07,2,2,-0.22,0
-134.76,145.56,2,2,-0.22,0
-134.03,146.28,2,2,-0.22,0
-133.31,147.01,2,2,-0.22,0
-132.72,147.59,2,2,-0.22,0
-132.1,148.22,2,2,-0.22,0
-131.62,148.7,2,2,-0.22,0
-131.13,149.19,2,2,-0.22,0
-130.13,150.19,2,2,-0.22,0
-129.35,150.97,2,2,-0.22,0
-128.79,151.53,2,2,-0.22,0
-128.13,152.19,2,2,-0.22,0
-127.44,152.88,2,2,-0.22,0
-126.84,153.48,2,2,-0.22,0
-126.39,153.93,2,2,-0.22,0
-125.42,154.9,2,2,-0.22,0
-125.1,155.21,2,2,-0.22,0
-124.62,155.7,2,2,-0.22,0
-124.01,156.3,2,2,-0.22,0
-123.53,156.79,2,2,-0.22,0
-123.05,157.27,2,2,-0.22,0
-122.43,157.88,2,2,-0.22,0
-121.82,158.5,2,2,-0.22,0
-121.46,158.86,2,2,-0.22,0
-120.85,159.47,2,2,-0.22,0
-120.1,160.22,2,2,-0.22,0
-119.71,160.61,2,2,-0.22,0
-118.98,161.34,2,2,-0.22,0
-118.47,161.85,2,2,-0.22,0
-117.6,162.72,2,2,-0.22,0
-117.17,163.15,2,2,-0.22,0
-116.45,163.87,2,2,-0.22,0
-115.71,164.61,2,2,-0.22,0
-115.23,165.08,2,2,-0.22,0
-114.68,165.64,2,2,-0.22,0
-113.83,166.49,2,2,-0.22,0
-113.41,166.91,2,2,-0.22,0
-112.62,167.69,2,2,-0.22,0
-112.23,168.09,2,2,-0.22,0
-111.32,168.99,2,2,-0.22,0
-110.94,169.38,2,2,-0.22,0
-110.4,169.92,2,2,-0.22,0
-109.56,170.76,2,2,-0.22,0
-109.22,171.1,2,2,-0.22,0
-108.64,171.67,2,2,-0.22,0
-108.12,172.2,2,2,-0.22,0
-107.49,172.83,2,2,-0.22,0
-107.01,173.31,2,2,-0.22,0
-106.15,174.17,2,2,-0.22,0
-105.5,174.82,2,2,-0.22,0
-105.07,175.25,2,2,-0.22,0
-104.32,176.0,2,2,-0.22,0
-103.63,176.69,2,2,-0.22,0
-103.02,177.3,2,2,-0.22,0
-102.47,177.84,2,2,-0.22,0
-101.83,178.48,2,2,-0.22,0
-101.36,178.96,2,2,-0.22,0
-100.48,179.84,2,2,-0.22,0
-100.08,180.24,2,2,-0.22,0
-99.38,180.94,2,2,-0.22,0
-99.02,181.3,2,2,-0.22,0
-98.53,181.78,2,2,-0.22,0
-98.08,182.24,2,2,-0.22,0
-97.28,183.04,2,2,-0.22,0
-96.92,183.4,2,2,-0.22,0
-96.44,183.87,2,2,-0.22,0
-95.84,184.48,2,2,-0.22,0
-95.29,185.03,2,2,-0.22,0
-94.75,185.57,2,2,-0.22,0
-94.24,186.08,2,2,-0.22,0
-93.72,186.6,2,2,-0.22,0
-92.85,187.47,2,2,-0.22,0
-92.22,188.1,2,2,-0.22,0
-91.5,188.82,2,2,-0.22,0
-91.05,189.27,2,2,-0.22,0
-90.57,189.75,2,2,-0.22,0
-90.01,190.31,2,2,-0.22,0
-89.32,190.99,2,2,-0.22,0
-88.69,191.63,2,2,-0.22,0
-88.33,191.99,2,2,-0.22,0
-87.88,192.44,2,2,-0.22,0
-87.39,192.93,2,2,-0.22,0
-86.7,193.62,2,2,-0.22,0
-86.34,193.98,2,2,-0.22,0
-85.89,194.43,2,2,-0.22,0
-85.45,194.87,2,2,-0.22,0
-84.97,195.35,2,2,-0.22,0
-84.35,195.96,2,2,-0.22,0
-83.99,196.33,2,2,-0.22,0
-83.37,196.95,2,2,-0.22,0
-82.69,197.63,2,2,-0.22,0
-82.27,198.04,2,2,-0.22,0
-81.39,198.93,2,2,-0.22,0
-80.94,199.38,2,2,-0.22,0
-80.17,200.15,2,2,-0.22,0
-79.45,200.87,2,2,-0.22,0
-78.71,201.61,2,2,-0.22,0
-78.0,202.32,2,2,-0.22,0
-77.39,202.93,2,2,-0.22,0
-76.97,203.35,2,2,-0.22,0
-76.5,203.82,2,2,-0.22,0
-76.02,204.3,2,2,-0.22,0
-75.33,204.99,2,2,-0.22,0
-74.67,205.64,2,2,-0.22,0
-74.31,206.0,2,2,-0.22,0
-73.45,206.87,2,2,-0.22,0
-72.84,207.48,2,2,-0.22,0
-72.43,207.88,2,2,-0.22,0
-71.94,208.38,2,2,-0.22,0
-71.44,208.88,2,2,-0.22,0
-70.78,209.54,2,2,-0.22,0
-70.42,209.9,2,2,-0.22,0
-69.87,210.45,2,2,-0.22,0
-69.13,211.19,2,2,-0.22,0
-68.73,211.59,2,2,-0.22,0
-68.22,212.1,2,2,-0.22,0
-67.73,212.59,2,2,-0.22,0
-67.05,213.27,2,2,-0.22,0
-66.63,213.69,2,2,-0.22,0
-66.15,214.17,2,2,-0.22,0
-65.43,214.89,2,2,-0.22,0
-64.93,215.39,2,2,-0.22,0
-64.43,215.89,2,2,-0.22,0
-63.88,216.44,2,2,-0.22,0
-63.11,217.21,2,2,-0.22,0
-62.51,217.81,2,2,-0.22,0
-62.02,218.29,2,2,-0.22,0
-61.66,218.66,2,2,-0.22,0
-61.18,219.14,2,2,-0.22,0
-60.57,219.75,2,2,-0.22,0
-59.73,220.59,2,2,-0.22,0
-59.36,220.96,2,2,-0.22,0
-58.89,221.43,2,2,-0.22,0
-58.34,221.98,2,2,-0.22,0
-57.59,222.73,2,2,-0.22,0
-57.03,223.29,2,2,-0.22,0
-56.59,223.73,2,2,-0.22,0
-55.85,224.47,2,2,-0.22,0
-55.21,225.1,2,2,-0.22,0
-54.55,225.77,2,2,-0.22,0
-53.8,226.52,2,2,-0.22,0
-53.15,227.17,2,2,-0.22,0
-52.75,227.57,2,2,-0.22,0
-52.26,228.06,2,2,-0.22,0
-51.78,228.54,2,2,-0.22,0
-51.17,229.14,2,2,-0.22,0
-50.7,229.61,2,2,-0.22,0
-50.25,230.06,2,2,-0.22,0
-49.57,230.75,2,2,-0.22,0
-49.2,231.12,2,2,-0.22,0
-48.6,231.72,2,2,-0.22,0
-48.26,232.06,2,2,-0.22,0
-47.77,232.55,2,2,-0.22,0
-47.16,233.16,2,2,-0.22,0
-46.8,233.52,2,2,-0.22,0
-46.13,234.19,2,2,-0.22,0
-45.55,234.77,2,2,-0.22,0
-44.85,235.47,2,2,-0.22,0
-44.35,235.97,2,2,-0.22,0
-43.74,236.58,2,2,-0.22,0
-43.24,237.08,2,2,-0.22,0
-42.63,237.69,2,2,-0.22,0
-42.01,238.31,2,2,-0.22,0
-41.07,239.25,2,2,-0.22,0
-40.09,240.22,2,2,-0.22,0
-39.61,240.7,2,2,-0.22,0
-39.1,241.22,2,2,-0.22,0
-38.5,241.82,2,2,-0.22,0
-37.83,242.49,2,2,-0.22,0
-37.47,242.84,2,2,-0.22,0
-36.75,243.57,2,2,-0.22,0
-36.37,243.95,2,2,-0.22,0
-35.88,244.44,2,2,-0.22,0
-35.39,244.93,2,2,-0.22,0
-34.88,245.44,2,2,-0.22,0
-34.33,245.99,2,2,-0.22,0
-33.72,246.6,2,2,-0.22,0
-33.28,247.04,2,2,-0.22,0
-32.67,247.65,2,2,-0.22,0
-32.18,248.13,2,2,-0.22,0
-31.84,248.48,2,2,-0.22,0
-31.38,248.93,2,2,-0.22,0
-30.91,249.41,2,2,-0.22,0
-30.02,250.3,2,2,-0.22,0
-29.4,250.92,2,2,-0.22,0
-28.79,251.53,2,2,-0.22,0
-28.31,252.01,2,2,-0.22,0
-27.64,252.67,2,2,-0.22,0
-26.92,253.4,2,2,-0.22,0
-26.52,253.8,2,2,-0.22,0
-26.05,254.27,2,2,-0.22,0
-25.23,255.09,2,2,-0.22,0
-24.48,255.84,2,2,-0.22,0
-24.13,256.19,2,2,-0.22,0
-23.6,256.72,2,2,-0.22,0
-22.7,257.61,2,2,-0.22,0
-22.21,258.1,2,2,-0.22,0
-21.73,258.59,2,2,-0.22,0
-20.95,259.37,2,2,-0.22,0
-20.47,259.85,2,2,-0.22,0
-19.64,260.67,2,2,-0.22,0
-19.16,261.16,2,2,-0.22,0
-18.67,261.65,2,2,-0.22,0
-17.9,262.42,2,2,-0.22,0
-17.31,263.01,2,2,-0.22,0
-16.81,263.51,2,2,-0.22,0
-16.06,264.26,2,2,-0.22,0
-15.55,264.77,2,2,-0.22,0
-14.88,265.44,2,2,-0.22,0
-14.49,265.83,2,2,-0.22,0
-14.01,266.31,2,2,-0.22,0
-13.32,267.0,2,2,-0.22,0
-12.91,267.41,2,2,-0.22,0
-12.17,268.15,2,2,-0.22,0
-11.56,268.76,2,2,-0.22,0
-11.04,269.27,2,2,-0.22,0
-10.54,269.78,2,2,-0.22,0
-10.03,270.28,2,2,-0.22,0
-9.41,270.91,2,2,-0.22,0
-8.9,271.42,2,2,-0.22,0
-8.12,272.2,2,2,-0.22,0
-7.54,272.78,2,2,-0.22,0
-6.93,273.39,2,2,-0.22,0
-6.33,273.99,2,2,-0.22,0
-5.8,274.52,2,2,-0.22,0
-5.02,275.3,2,2,-0.22,0
-4.53,275.79,2,2,-0.22,0
-3.68,276.63,2,2,-0.22,0
-3.2,277.12,2,2,-0.22,0
-2.47,277.85,2,2,-0.22,0
-1.74,278.58,2,2,-0.22,0
-0.77,279.54,2,2,-0.22,0
0.01,280.33,2,2,-0.22,0
0.49,280.81,2,2,-0.22,0
0.99,281.31,2,2,-0.22,0
2.01,282.33,2,2,-0.22,0
2.84,283.16,2,2,-0.22,0
3.43,283.75,2,2,-0.22,0
4.22,284.54,2,2,-0.22,0
4.59,284.9,2,2,-0.22,0
5.19,285.51,2,2,-0.22,0
6.29,286.61,2,2,-0.22,0
6.72,287.04,2,2,-0.22,0
7.63,287.95,2,2,-0.22,0
8.12,288.44,2,2,-0.22,0
8.6,288.92,2,2,-0.22,0
9.13,289.45,2,2,-0.22,0
9.93,290.25,2,2,-0.22,0
10.66,289.27,2,-2,-0.22,0
11.39,288.54,2,-2,-0.22,0
11.87,288.05,2,-2,-0.22,0
12.49,287.44,2,-2,-0.22,0
13.1,286.83,2,-2,-0.22,0
13.46,286.47,2,-2,-0.22,0
14.4,285.53,2,-2,-0.22,0
14.99,284.94,2,-2,-0.22,0
15.39,284.54,2,-2,-0.22,0
16.25,283.68,2,-2,-0.22,0
16.58,283.35,2,-2,-0.22,0
17.19,282.74,2,-2,-0.22,0
18.03,281.9,2,-2,-0.22,0
18.6,281.33,2,-2,-0.22,0
19.28,280.65,2,-2,-0.22,0
19.99,279.94,2,-2,-0.22,0
20.66,279.27,2,-2,-0.22,0
21.44,278.49,2,-2,-0.22,0
21.76,278.17,2,-2,-0.22,0
22.47,277.46,2,-2,-0.22,0
23.25,276.68,2,-2,-0.22,0
23.65,276.28,2,-2,-0.22,0
24.14,275.79,2,-2,-0.22,0
24.63,275.3,2,-2,-0.22,0
25.2,274.73,2,-2,-0.22,0
25.86,274.07,2,-2,-0.22,0
26.48,273.45,2,-2,-0.22,0
27.13,272.8,2,-2,-0.22,0
27.5,272.43,2,-2,-0.22,0
27.99,271.94,2,-2,-0.22,0
28.62,271.31,2,-2,-0.22,0
29.22,270.71,2,-2,-0.22,0
29.64,270.29,2,-2,-0.22,0
30.67,269.26,2,-2,-0.22,0
31.09,268.84,2,-2,-0.22,0
31.73,268.2,2,-2,-0.22,0
32.5,267.43,2,-2,-0.22,0
32.89,267.04,2,-2,-0.22,0
33.51,266.42,2,-2,-0.22,0
33.99,265.94,2,-2,-0.22,0
34.69,265.24,2,-2,-0.22,0
35.05,264.87,2,-2,-0.22,0
36.05,263.88,2,-2,-0.22,0
36.7,263.23,2,-2,-0.22,0
37.54,262.39,2,-2,-0.22,0
38.22,261.71,2,-2,-0.22,0
39.2,260.73,2,-2,-0.22,0
40.04,259.89,2,-2,-0.22,0
40.72,259.21,2,-2,-0.22,0
41.3,258.63,2,-2,-0.22,0
41.62,258.31,2,-2,-0.22,0
42.58,257.34,2,-2,-0.22,0
42.96,256.97,2,-2,-0.22,0
44.1,255.83,2,-2,-0.22,0
44.66,255.27,2,-2,-0.22,0
45.5,254.43,2,-2,-0.22,0
46.1,253.83,2,-2,-0.22,0
46.97,252.96,2,-2,-0.22,0
47.57,252.36,2,-2,-0.22,0
48.05,251.87,2,-2,-0.22,0
48.79,251.14,2,-2,-0.22,0
49.52,250.41,2,-2,-0.22,0
50.12,249.81,2,-2,-0.22,0
50.78,249.15,2,-2,-0.22,0
53.06,246.87,2,-2,-0.22,0
53.78,246.15,2,-2,-0.22,0
54.5,245.43,2,-2,-0.22,0
55.62,244.31,2,-2,-0.22,0
56.29,243.64,2,-2,-0.22,0
56.89,243.04,2,-2,-0.22,0
57.69,242.24,2,-2,-0.22,0
58.37,241.56,2,-2,-0.22,0
59.26,240.67,2,-2,-0.22,0
60.16,239.77,2,-2,-0.22,0
60.84,239.09,2,-2,-0.22,0
61.56,238.37,2,-2,-0.22,0
62.23,237.7,2,-2,-0.22,0
63.12,236.81,2,-2,-0.22,0
63.51,236.42,2,-2,-0.22,0
64.15,235.78,2,-2,-0.22,0
64.88,235.05,2,-2,-0.22,0
65.25,234.68,2,-2,-0.22,0
66.08,233.85,2,-2,-0.22,0
66.4,233.53,2,-2,-0.22,0
66.89,233.04,2,-2,-0.22,0
67.38,232.55,2,-2,-0.22,0
67.98,231.95,2,-2,-0.22,0
68.61,231.32,2,-2,-0.22,0
68.99,230.93,2,-2,-0.22,0
69.71,230.22,2,-2,-0.22,0
70.44,229.49,2,-2,-0.22,0
70.78,229.15,2,-2,-0.22,0
71.48,228.45,2,-2,-0.22,0
72.21,227.72,2,-2,-0.22,0
72.56,227.36,2,-2,-0.22,0
73.35,226.58,2,-2,-0.22,0
74.19,225.74,2,-2,-0.22,0
74.86,225.07,2,-2,-0.22,0
75.47,224.46,2,-2,-0.22,0
76.2,223.73,2,-2,-0.22,0
76.87,223.06,2,-2,-0.22,0
77.49,222.44,2,-2,-0.22,0
78.25,221.68,2,-2,-0.22,0
78.82,221.11,2,-2,-0.22,0
79.63,220.3,2,-2,-0.22,0
79.99,219.94,2,-2,-0.22,0
80.86,219.07,2,-2,-0.22,0
81.61,218.32,2,-2,-0.22,0
82.45,217.48,2,-2,-0.22,0
83.1,216.83,2,-2,-0.22,0
83.43,216.5,2,-2,-0.22,0
84.09,215.84,2,-2,-0.22,0
84.74,215.19,2,-2,-0.22,0
85.34,214.59,2,-2,-0.22,0
85.73,214.2,2,-2,-0.22,0
86.56,213.37,2,-2,-0.22,0
86.97,212.96,2,-2,-0.22,0
87.9,212.03,2,-2,-0.22,0
88.3,211.63,2,-2,-0.22,0
88.99,210.94,2,-2,-0.22,0
89.61,210.32,2,-2,-0.22,0
90.24,209.69,2,-2,-0.22,0
90.86,209.07,2,-2,-0.22,0
91.48,208.45,2,-2,-0.22,0
91.8,208.13,2,-2,-0.22,0
92.44,207.49,2,-2,-0.22,0
93.01,206.92,2,-2,-0.22,0
93.78,206.15,2,-2,-0.22,0
94.42,205.51,2,-2,-0.22,0
94.74,205.19,2,-2,-0.22,0
95.61,204.32,2,-2,-0.22,0
96.23,203.7,2,-2,-0.22,0
96.85,203.08,2,-2,-0.22,0
97.25,202.68,2,-2,-0.22,0
97.97,201.96,2,-2,-0.22,0
98.75,201.18,2,-2,-0.22,0
99.41,200.52,2,-2,-0.22,0
99.77,200.16,2,-2,-0.22,0
100.46,199.47,2,-2,-0.22,0
100.9,199.03,2,-2,-0.22,0
101.52,198.41,2,-2,-0.22,0
101.97,197.96,2,-2,-0.22,0
102.63,197.3,2,-2,-0.22,0
103.28,196.65,2,-2,-0.22,0
103.99,195.94,2,-2,-0.22,0
104.62,195.3,2,-2,-0.22,0
105.36,194.57,2,-2,-0.22,0
105.94,193.99,2,-2,-0.22,0
106.59,193.34,2,-2,-0.22,0
107.2,192.73,2,-2,-0.22,0
107.94,191.99,2,-2,-0.22,0
108.56,191.37,2,-2,-0.22,0
109.3,190.63,2,-2,-0.22,0
109.72,190.21,2,-2,-0.22,0
110.74,189.19,2,-2,-0.22,0
111.41,188.52,2,-2,-0.22,0
112.01,187.92,2,-2,-0.22,0
112.88,187.05,2,-2,-0.22,0
113.2,186.73,2,-2,-0.22,0
113.86,186.07,2,-2,-0.22,0
114.61,185.32,2,-2,-0.22,0
115.05,184.88,2,-2,-0.22,0
115.52,184.41,2,-2,-0.22,0
116.06,183.87,2,-2,-0.22,0
116.68,183.25,2,-2,-0.22,0
117.2,182.73,2,-2,-0.22,0
117.8,182.13,2,-2,-0.22,0
118.42,181.5,2,-2,-0.22,0
118.97,180.96,2,-2,-0.22,0
119.51,180.42,2,-2,-0.22,0
120.26,179.67,2,-2,-0.22,0
120.65,179.28,2,-2,-0.22,0
121.45,178.48,2,-2,-0.22,0
121.86,178.07,2,-2,-0.22,0
122.5,177.43,2,-2,-0.22,0
123.13,176.8,2,-2,-0.22,0
123.62,176.31,2,-2,-0.22,0
124.26,175.67,2,-2,-0.22,0
124.9,175.03,2,-2,-0.22,0
125.27,174.66,2,-2,-0.22,0
126.17,173.76,2,-2,-0.22,0
126.62,173.31,2,-2,-0.22,0
127.14,172.79,2,-2,-0.22,0
127.64,172.29,2,-2,-0.22,0
128.12,171.81,2,-2,-0.22,0
128.65,171.28,2,-2,-0.22,0
129.13,170.8,2,-2,-0.22,0
129.61,170.32,2,-2,-0.22,0
130.67,169.26,2,-2,-0.22,0
131.39,168.54,2,-2,-0.22,0
132.11,167.82,2,-2,-0.22,0
132.84,167.09,2,-2,-0.22,0
133.24,166.68,2,-2,-0.22,0
134.19,165.74,2,-2,-0.22,0
134.58,165.35,2,-2,-0.22,0
135.3,164.63,2,-2,-0.22,0
135.78,164.14,2,-2,-0.22,0
136.39,163.54,2,-2,-0.22,0
136.87,163.06,2,-2,-0.22,0
137.53,162.4,2,-2,-0.22,0
137.9,162.03,2,-2,-0.22,0
138.38,161.55,2,-2,-0.22,0
138.85,161.08,2,-2,-0.22,0
139.31,160.62,2,-2,-0.22,0
139.89,160.04,2,-2,-0.22,0
140.21,159.72,2,-2,-0.22,0
140.71,159.22,2,-2,-0.22,0
141.32,158.61,2,-2,-0.22,0
141.79,158.14,2,-2,-0.22,0
142.37,157.56,2,-2,-0.22,0
143.0,156.93,2,-2,-0.22,0
143.68,156.25,2,-2,-0.22,0
144.04,155.89,2,-2,-0.22,0
144.95,154.98,2,-2,-0.22,0
145.55,154.38,2,-2,-0.22,0
146.28,153.65,2,-2,-0.22,0
147.12,152.81,2,-2,-0.22,0
147.66,152.27,2,-2,-0.22,0
148.47,151.46,2,-2,-0.22,0
148.82,151.11,2,-2,-0.22,0
149.7,150.23,2,-2,-0.22,0
150.38,149.55,2,-2,-0.22,0
150.93,149.0,2,-2,-0.22,0
151.8,148.13,2,-2,-0.22,0
152.58,147.35,2,-2,-0.22,0
152.95,146.98,2,-2,-0.22,0
153.67,146.26,2,-2,-0.22,0
154.4,145.53,2,-2,-0.22,0
155.24,144.68,2,-2,-0.22,0
156.0,143.93,2,-2,-0.22,0
156.41,143.52,2,-2,-0.22,0
156.92,143.01,2,-2,-0.22,0
157.76,142.16,2,-2,-0.22,0
158.63,141.3,2,-2,-0.22,0
159.32,140.61,2,-2,-0.22,0
160.04,139.89,2,-2,-0.22,0
160.53,139.4,2,-2,-0.22,0
161.06,138.87,2,-2,-0.22,0
161.56,138.37,2,-2,-0.22,0
162.49,137.44,2,-2,-0.22,0
163.12,136.81,2,-2,-0.22,0
163.6,136.33,2,-2,-0.22,0
164.35,135.58,2,-2,-0.22,0
164.63,135.3,2,-2,-0.22,0
165.28,134.64,2,-2,-0.22,0
165.9,134.03,2,-2,-0.22,0
166.92,133.0,2,-2,-0.22,0
167.79,132.14,2,-2,-0.22,0
168.4,131.53,2,-2,-0.22,0
169.12,130.81,2,-2,-0.22,0
169.61,130.32,2,-2,-0.22,0
170.42,129.5,2,-2,-0.22,0
171.24,128.69,2,-2,-0.22,0
171.79,128.14,2,-2,-0.22,0
172.36,127.57,2,-2,-0.22,0
172.69,127.24,2,-2,-0.22,0
173.2,126.73,2,-2,-0.22,0
173.66,126.27,2,-2,-0.22,0
174.36,125.57,2,-2,-0.22,0
174.8,125.13,2,-2,-0.22,0
175.53,124.4,2,-2,-0.22,0
176.02,123.91,2,-2,-0.22,0
176.5,123.43,2,-2,-0.22,0
176.99,122.94,2,-2,-0.22,0
177.48,122.44,2,-2,-0.22,0
177.97,121.96,2,-2,-0.22,0
178.7,121.23,2,-2,-0.22,0
179.25,120.68,2,-2,-0.22,0
179.73,120.2,2,-2,-0.22,0
180.41,119.52,2,-2,-0.22,0
180.89,119.04,2,-2,-0.22,0
181.37,118.55,2,-2,-0.22,0
181.86,118.07,2,-2,-0.22,0
182.46,117.47,2,-2,-0.22,0
182.94,116.98,2,-2,-0.22,0
183.67,116.26,2,-2,-0.22,0
184.15,115.78,2,-2,-0.22,0
184.63,115.29,2,-2,-0.22,0
185.41,114.52,2,-2,-0.22,0
186.11,113.82,2,-2,-0.22,0
186.83,113.1,2,-2,-0.22,0
187.56,112.37,2,-2,-0.22,0
188.4,111.53,2,-2,-0.22,0
189.21,110.72,2,-2,-0.22,0
189.89,110.04,2,-2,-0.22,0
190.83,109.1,2,-2,-0.22,0
191.5,108.43,2,-2,-0.22,0
191.86,108.07,2,-2,-0.22,0
192.4,107.52,2,-2,-0.22,0
193.28,106.65,2,-2,-0.22,0
194.1,105.83,2,-2,-0.22,0
194.71,105.22,2,-2,-0.22,0
195.19,104.74,2,-2,-0.22,0
195.94,103.99,2,-2,-0.22,0
196.44,103.49,2,-2,-0.22,0
196.92,103.01,2,-2,-0.22,0
197.64,102.29,2,-2,-0.22,0
198.13,101.79,2,-2,-0.22,0
198.86,101.07,2,-2,-0.22,0
199.37,100.56,2,-2,-0.22,0
199.86,100.07,2,-2,-0.22,0
200.35,99.58,2,-2,-0.22,0
200.95,98.98,2,-2,-0.22,0
201.48,98.45,2,-2,-0.22,0
201.96,97.97,2,-2,-0.22,0
202.74,97.19,2,-2,-0.22,0
203.35,96.58,2,-2,-0.22,0
203.95,95.98,2,-2,-0.22,0
204.44,95.49,2,-2,-0.22,0
205.2,94.73,2,-2,-0.22,0
205.79,94.14,2,-2,-0.22,0
206.51,93.42,2,-2,-0.22,0
207.08,92.85,2,-2,-0.22,0
207.65,92.28,2,-2,-0.22,0
208.38,91.55,2,-2,-0.22,0
208.71,91.22,2,-2,-0.22,0
209.31,90.62,2,-2,-0.22,0
210.12,89.81,2,-2,-0.22,0
210.59,89.33,2,-2,-0.22,0
211.23,88.7,2,-2,-0.22,0
211.72,88.21,2,-2,-0.22,0
212.21,87.72,2,-2,-0.22,0
212.7,87.23,2,-2,-0.22,0
213.19,86.74,2,-2,-0.22,0
213.67,86.26,2,-2,-0.22,0
214.39,85.54,2,-2,-0.22,0
214.9,85.03,2,-2,-0.22,0
215.72,84.2,2,-2,-0.22,0
216.22,83.71,2,-2,-0.22,0
216.71,83.22,2,-2,-0.22,0
217.4,82.53,2,-2,-0.22,0
218.04,81.89,2,-2,-0.22,0
218.4,81.53,2,-2,-0.22,0
219.44,80.49,2,-2,-0.22,0
220.24,79.69,2,-2,-0.22,0
221.25,78.68,2,-2,-0.22,0
221.66,78.27,2,-2,-0.22,0
222.52,77.41,2,-2,-0.22,0
223.0,76.93,2,-2,-0.22,0
223.87,76.06,2,-2,-0.22,0
224.28,75.65,2,-2,-0.22,0
225.05,74.88,2,-2,-0.22,0
225.48,74.45,2,-2,-0.22,0
226.24,73.69,2,-2,-0.22,0
226.98,72.95,2,-2,-0.22,0
227.6,72.33,2,-2,-0.22,0
228.1,71.83,2,-2,-0.22,0
228.91,71.02,2,-2,-0.22,0
229.25,70.68,2,-2,-0.22,0
230.44,69.49,2,-2,-2.71,2
231.05,68.88,2,-2,-3.98,2
231.78,68.15,2,-2,-5.49,2
232.27,67.66,2,-2,-6.51,2
233.0,66.93,2,-2,-8.03,2
233.41,66.52,2,-2,-8.89,2
234.35,65.57,2,-2,-10.86,2
234.73,65.2,2,-2,-11.65,2
235.42,64.51,2,-2,-13.07,2
235.78,64.15,2,-2,-13.82,2
236.68,63.25,2,-2,-15.69,2
237.36,62.57,2,-2,-17.12,2
237.88,62.05,2,-2,-18.2,2
238.3,61.63,2,-2,-19.07,2
239.13,60.8,2,-2,-20.8,2
239.44,60.48,2,-2,-21.46,2
240.05,59.88,2,-2,-22.73,2
240.54,59.39,2,-2,-23.75,2
241.35,58.58,2,-2,-25.43,2
241.76,58.17,2,-2,-26.29,2
242.27,57.66,2,-2,-27.34,2
242.94,56.99,2,-2,-28.74,2
243.55,56.38,2,-2,-30.02,2
244.14,55.79,2,-2,-31.24,2
244.79,55.14,2,-2,-32.6,2
245.48,54.45,2,-2,-34.04,2
245.85,54.08,2,-2,-34.81,2
246.35,53.58,2,-2,-35.84,2
246.98,52.95,2,-2,-37.15,2
247.59,52.34,2,-2,-38.43,2
247.95,51.97,2,-2,-39.19,2
248.57,51.36,2,-2,-40.47,2
248.91,51.02,2,-2,-41.19,2
249.54,50.39,2,-2,-42.5,2
249.9,50.03,2,-2,-43.25,2
250.69,49.24,2,-2,-44.89,2
251.31,48.62,2,-2,-46.18,2
251.89,48.04,2,-2,-47.39,2
252.88,47.05,2,-2,-47.39,0
253.31,46.62,2,-2,-47.39,0
253.92,46.01,2,-2,-47.39,0
254.41,45.52,2,-2,-47.39,0
254.75,45.17,2,-2,-47.39,0
255.37,44.56,2,-2,-47.39,0
255.73,44.2,2,-2,-47.39,0
256.41,43.52,2,-2,-47.39,0
256.79,43.14,2,-2,-47.39,0
257.28,42.65,2,-2,-47.39,0
258.1,41.83,2,-2,-47.39,0
258.75,41.18,2,-2,-47.39,0
259.08,40.85,2,-2,-47.39,0
259.74,40.19,2,-2,-47.39,0
260.34,39.58,2,-2,-47.39,0
260.99,38.94,2,-2,-47.39,0
261.64,38.29,2,-2,-47.39,0
262.29,37.64,2,-2,-47.39,0
263.14,36.79,2,-2,-47.39,0
263.54,36.39,2,-2,-47.39,0
264.52,35.41,2,-2,-47.39,0
265.12,34.8,2,-2,-47.39,0
265.73,34.2,2,-2,-47.39,0
266.36,33.57,2,-2,-47.39,0
267.02,32.91,2,-2,-47.39,0
267.7,32.23,2,-2,-47.39,0
268.35,31.58,2,-2,-47.39,0
268.83,31.1,2,-2,-47.39,0
269.84,30.08,2,-2,-47.39,0
270.57,29.36,2,-2,-47.39,0
271.42,28.51,2,-2,-47.39,0
272.15,27.78,2,-2,-47.39,0
272.75,27.18,2,-2,-47.39,0
273.37,26.56,2,-2,-47.39,0
273.98,25.95,2,-2,-47.39,0
274.61,25.31,2,-2,-47.39,0
275.45,24.47,2,-2,-47.39,0
276.01,23.92,2,-2,-47.39,0
276.5,23.43,2,-2,-47.39,0
276.86,23.06,2,-2,-47.39,0
